ds,actual,yhat_lower,yhat_upper,yhat,is_anomaly,metric
2019-04-27,2675.0,1555.2030735499982,3401.1943665913445,2471.496485645225,False,txn_count
2019-04-28,3147.0,2180.7995825223315,3975.481682806576,3076.7093944683083,False,txn_count
2019-04-29,3163.0,2308.354333569289,4087.2709352986303,3162.448657418139,False,txn_count
2019-04-30,1535.0,976.2159981787096,2783.0419845247097,1884.4686624767287,False,txn_count
2019-05-01,1660.0,592.1317902954329,2459.8182064082225,1499.3310363677951,False,txn_count
2019-05-02,1752.0,695.2890404155889,2503.658811697562,1703.9995554786556,False,txn_count
2019-05-03,1849.0,852.216920697031,2648.7251665896124,1763.7896888245596,False,txn_count
2019-05-04,2636.0,1466.1896780002246,3411.8940704933634,2422.18165194348,False,txn_count
2019-05-05,3166.0,2089.642968011029,3972.830782351373,3034.1047307496624,False,txn_count
2019-05-06,3041.0,2237.412670295424,4039.573881307073,3128.1249318698888,False,txn_count
2019-05-07,1501.0,989.7228423900352,2772.562775518618,1859.934951978668,False,txn_count
2019-05-08,1757.0,561.828038595523,2421.7596880792767,1486.0111029920647,False,txn_count
2019-05-09,1808.0,773.094949433782,2593.5613058743484,1703.2098366502955,False,txn_count
2019-05-10,1878.0,783.8065421876975,2685.3367460835034,1776.7152035746722,False,txn_count
2019-05-11,2698.0,1492.917145732521,3419.391185666547,2449.8558606118595,False,txn_count
2019-05-12,3218.0,2162.913100850248,3977.4445462724234,3077.3896864736453,False,txn_count
2019-05-13,3022.0,2267.7420094980425,4085.70361521823,3187.692945106395,False,txn_count
2019-05-14,1470.0,1029.004657726432,2840.742280356617,1936.252041469104,False,txn_count
2019-05-15,1663.0,721.2982589967752,2504.8119930793914,1579.322529267702,False,txn_count
2019-05-16,1857.0,905.5045585019724,2813.007094911821,1813.528033087844,False,txn_count
2019-05-17,1901.0,1022.3862585929626,2831.11155470237,1903.810432616728,False,txn_count
2019-05-18,2598.0,1655.963045270814,3530.7246612085823,2593.24992701461,False,txn_count
2019-05-19,3071.0,2319.300565173092,4157.051493749141,3236.352962563501,False,txn_count
2019-05-20,3177.0,2457.6458927480694,4217.470542573551,3361.245297038693,False,txn_count
2019-05-21,1492.0,1244.5168611742552,3037.6809456124583,2123.167508243261,False,txn_count
2019-05-22,1648.0,823.5764952450324,2654.296286506942,1778.1382650837247,False,txn_count
2019-05-23,1879.0,1137.718172950982,2948.339228450237,2022.5576101427785,False,txn_count
2019-05-24,2258.0,1207.8890263270644,3044.2800436381904,2121.161597127611,False,txn_count
2019-05-25,3248.0,1965.254261528544,3728.395673745056,2816.8468133162105,False,txn_count
2019-05-26,3933.0,2452.0570255923103,4368.772330081744,3463.962741402039,False,txn_count
2019-05-27,3770.0,2690.4599305174806,4494.961256851398,3590.508773314849,False,txn_count
2019-05-28,1826.0,1443.7462601761622,3277.425903517887,2351.6337740879035,False,txn_count
2019-05-29,2067.0,1112.6798163500453,2934.9660119842856,2003.3026914471536,False,txn_count
2019-05-30,2360.0,1323.6161281975972,3149.8304105892416,2241.9026958673485,False,txn_count
2019-05-31,2328.0,1359.6167500767451,3234.178709057062,2332.2000117467533,False,txn_count
2019-06-01,3291.0,2136.5358438267417,3902.609785828039,3017.165866170242,False,txn_count
2019-06-02,4041.0,2763.664816491524,4533.392222628378,3651.269418755368,False,txn_count
2019-06-03,3792.0,2819.727617889317,4682.755551514833,3762.674410652101,False,txn_count
2019-06-04,1833.0,1609.4914734489164,3465.6354206481046,2506.7373764171543,False,txn_count
2019-06-05,2050.0,1193.840651751642,3074.0495304612364,2139.665561155769,False,txn_count
2019-06-06,2419.0,1411.061037673706,3213.9250685527727,2358.1386323920738,False,txn_count
2019-06-07,2303.0,1563.3080694215482,3394.3881560018463,2427.2421491637247,False,txn_count
2019-06-08,3330.0,2143.6170682100988,4035.261943431816,3090.294485964433,False,txn_count
2019-06-09,3900.0,2794.9458259097846,4575.32737546683,3702.133544683361,False,txn_count
2019-06-10,3831.0,2940.657451010265,4666.529059436159,3791.306422737316,False,txn_count
2019-06-11,1863.0,1618.3637323341648,3488.704534951068,2513.560015920264,False,txn_count
2019-06-12,2088.0,1159.785590805432,2965.2333431652823,2125.4971793912173,False,txn_count
2019-06-13,2326.0,1377.5141699910032,3294.1831304802595,2324.1711060595835,False,txn_count
2019-06-14,2397.0,1484.746645414596,3305.949248218687,2375.029301610626,False,txn_count
2019-06-15,3335.0,2077.0731973291054,4022.7021835397054,3021.7258420459025,False,txn_count
2019-06-16,4060.0,2710.183421171655,4438.742106789543,3619.400071779196,False,txn_count
2019-06-17,3890.0,2821.988832293592,4581.416435537842,3696.858803837591,False,txn_count
2019-06-18,1826.0,1456.557233695697,3323.416030542037,2410.060210452559,False,txn_count
2019-06-19,1997.0,1111.563631042508,2887.008197182466,2015.7642254351028,False,txn_count
2019-06-20,2312.0,1252.2227508964268,3146.989628767399,2211.1222976173517,False,txn_count
2019-06-21,2400.0,1348.1323259879134,3246.143057987918,2261.6180309590864,False,txn_count
2019-06-22,3291.0,1948.3891125300484,3846.3563236081895,2910.87389233886,False,txn_count
2019-06-23,3936.0,2578.0347829886778,4462.876080904432,3513.940398952873,False,txn_count
2019-06-24,3792.0,2657.7384093430646,4504.666985084479,3599.468582158542,False,txn_count
2019-06-25,1813.0,1389.6229843894828,3339.682141829789,2323.200252173525,False,txn_count
2019-06-26,2060.0,1005.7929787520249,2914.893216428654,1941.622697929308,False,txn_count
2019-06-27,2265.0,1235.400438287683,3054.8338313660515,2151.564223788629,False,txn_count
2019-06-28,2268.0,1322.8725202001265,3202.8086359760223,2218.1419467898545,False,txn_count
2019-06-29,3357.0,1933.82067081018,3791.499885047722,2884.5805151799223,False,txn_count
2019-06-30,3998.0,2558.7314544961378,4435.821106641532,3505.499810085236,False,txn_count
2019-07-01,3787.0,2691.3681610637823,4535.613858316454,3609.108525045204,False,txn_count
2019-07-02,1804.0,1416.4015873468552,3244.1742020764123,2350.70157653511,False,txn_count
2019-07-03,2073.0,1105.6913947430044,2883.2554921417754,1986.325867970944,False,txn_count
2019-07-04,2344.0,1281.599150237605,3080.4001877612563,2212.3868902912686,False,txn_count
2019-07-05,2305.0,1379.7961789965652,3173.734380050483,2293.6072893287974,False,txn_count
2019-07-06,3444.0,1977.8417122603623,3882.9805739666863,2972.855768615146,False,txn_count
2019-07-07,3982.0,2684.389400540696,4487.751056828654,3604.44410678238,False,txn_count
2019-07-08,3852.0,2796.8611468784284,4640.749843131437,3716.32891921749,False,txn_count
2019-07-09,1872.0,1519.5181994499571,3370.350350246012,2463.611346680577,False,txn_count
2019-07-10,2069.0,1234.5324274956656,3033.252082021279,2102.2216404599394,False,txn_count
2019-07-11,2340.0,1397.422705784332,3263.5383679628376,2328.5156517276423,False,txn_count
2019-07-12,2362.0,1563.2590825707996,3291.18644590419,2407.2395403807686,False,txn_count
2019-07-13,3301.0,2214.301810264363,4019.8817553633303,3081.358344521115,False,txn_count
2019-07-14,3878.0,2746.9943190917184,4549.101055524978,3705.350699291145,False,txn_count
2019-07-15,3742.0,2915.5965220369503,4673.541335912669,3807.406367332252,False,txn_count
2019-07-16,1886.0,1596.9211518378634,3442.752666308548,2542.924381152176,False,txn_count
2019-07-17,2036.0,1234.9088783850889,3031.511131888302,2168.176252468113,False,txn_count
2019-07-18,2288.0,1484.2211226357404,3296.095259760344,2379.9067531119563,False,txn_count
2019-07-19,2288.0,1606.6879386162282,3291.568379036617,2443.283509555784,False,txn_count
2019-07-20,3334.0,2183.3593367322014,4084.153255776655,3101.7139801209128,False,txn_count
2019-07-21,4023.0,2808.8266072427723,4659.847251426806,3710.127879412256,False,txn_count
2019-07-22,3830.0,2893.1796325772616,4721.413221446404,3797.1620433599446,False,txn_count
2019-07-23,1837.0,1609.2590617842873,3415.660093987782,2518.645881747408,False,txn_count
2019-07-24,2092.0,1155.0003805444435,3036.1674170368183,2131.252225978784,False,txn_count
2019-07-25,2307.0,1419.540827130423,3299.6011985752643,2332.086425581566,False,txn_count
2019-07-26,2331.0,1473.356860649304,3263.6092158892498,2386.624227461744,False,txn_count
2019-07-27,3300.0,2083.0975236155364,3949.423640793524,3038.522534583411,False,txn_count
2019-07-28,4045.0,2690.1039251121406,4553.770525070873,3642.890956226618,False,txn_count
2019-07-29,3798.0,2770.4536364335017,4724.123303142748,3728.47181305859,False,txn_count
2019-07-30,1936.0,1571.8348619369226,3353.39651711102,2451.1217180580443,False,txn_count
2019-07-31,2110.0,1184.7359070750344,2921.9756856386025,2067.4607197825817,False,txn_count
2019-08-01,2301.0,1283.8795423676445,3130.6293596375,2274.461937957587,False,txn_count
2019-08-02,2413.0,1368.2911167355117,3265.455754825457,2337.393283050965,False,txn_count
2019-08-03,3427.0,2106.7408178219225,4011.0746120528856,2999.630091805329,False,txn_count
2019-08-04,3964.0,2769.240547936814,4517.453886618555,3615.936910695557,False,txn_count
2019-08-05,3907.0,2791.927604212669,4640.597343879994,3714.655486588056,False,txn_count
2019-08-06,1820.0,1452.5122217142855,3375.3614467155858,2451.1970725618094,False,txn_count
2019-08-07,2090.0,1089.945598613983,2994.488519677323,2081.7037124764825,False,txn_count
2019-08-08,2290.0,1374.9625760093393,3230.72213895733,2302.6511109394223,False,txn_count
2019-08-09,2312.0,1550.2573266941151,3275.7484533476013,2378.80432205644,False,txn_count
2019-08-10,3344.0,2188.708597033301,3906.880673189986,3053.0447052427407,False,txn_count
2019-08-11,4089.0,2729.522094269117,4646.832457513402,3679.6659817106174,False,txn_count
2019-08-12,3850.0,2901.0880913945475,4728.08490783631,3786.576048809768,False,txn_count
2019-08-13,1908.0,1606.059174948812,3442.3114449790573,2528.801427934469,False,txn_count
2019-08-14,2128.0,1272.079890833112,3128.649379890764,2162.1628233295323,False,txn_count
2019-08-15,2330.0,1471.6698087558673,3356.3898915657933,2382.8856744890068,False,txn_count
2019-08-16,2313.0,1528.7031085391552,3444.9988423147643,2455.5650082200214,False,txn_count
2019-08-17,3370.0,2263.858546711718,4053.2800838659887,3122.99859295802,False,txn_count
2019-08-18,3940.0,2877.2172713744308,4719.520835971466,3739.486867265217,False,txn_count
2019-08-19,3772.0,2921.2971125557924,4732.730233133484,3833.036163418521,False,txn_count
2019-08-20,1852.0,1636.3866411568688,3465.006720831305,2558.8628712749623,False,txn_count
2019-08-21,2074.0,1317.6978241427523,3131.6245110297,2173.062832815381,False,txn_count
2019-08-22,2257.0,1438.604947632854,3305.4075552683094,2372.218301884694,False,txn_count
2019-08-23,2324.0,1455.7689308181225,3323.1881127397405,2421.3535404132026,False,txn_count
2019-08-24,3433.0,2137.599513873703,3944.238065616085,3063.7574531315586,False,txn_count
2019-08-25,3983.0,2773.618162654784,4474.03516245244,3654.2711664581543,False,txn_count
2019-08-26,3799.0,2818.994637796926,4606.28174324491,3721.477398580636,False,txn_count
2019-08-27,1838.0,1482.1504661488823,3353.18258955028,2421.189637542679,False,txn_count
2019-08-28,2053.0,1147.7840613427989,2911.185253896592,2010.105825097963,False,txn_count
2019-08-29,2322.0,1272.5905712360225,3138.7860188702675,2185.399312469211,False,txn_count
2019-08-30,2485.0,1334.7111230428748,3197.617890280114,2212.658536655765,False,txn_count
2019-08-31,3371.0,1905.844543391296,3750.671337081497,2835.694596711934,False,txn_count
2019-09-01,4129.0,2531.8881458197598,4315.723026262968,3409.814399663793,False,txn_count
2019-09-02,3191.0,2535.4380665538283,4438.560551628351,3463.9972961528283,False,txn_count
2019-09-03,1501.0,1258.3050837205217,3099.658715654044,2154.373258115631,False,txn_count
2019-09-04,1682.0,812.4206612034684,2647.642987673924,1737.8676841062295,False,txn_count
2019-09-05,1822.0,957.7051422138638,2849.842060972157,1911.785862311312,False,txn_count
2019-09-06,1851.0,1063.2167804808853,2878.5111767238977,1941.748804970041,False,txn_count
2019-09-07,2640.0,1693.6788704386151,3483.776257646361,2571.499426828793,False,txn_count
2019-09-08,3152.0,2236.961372459509,4037.625448840544,3156.177455300557,False,txn_count
2019-09-09,3052.0,2242.0268421538563,4201.9103204094345,3224.500298044195,False,txn_count
2019-09-10,1465.0,1051.6531658712147,2827.942894162559,1932.248148798904,False,txn_count
2019-09-11,1593.0,602.1909573495817,2442.2247329958127,1535.918169621852,False,txn_count
2019-09-12,1795.0,833.5790722804104,2684.4720323424053,1732.3205279092217,False,txn_count
2019-09-13,1903.0,818.8477390283491,2711.726599167316,1786.5276856875023,False,txn_count
2019-09-14,2721.0,1509.8406783762375,3359.2611792477264,2441.695541755761,False,txn_count
2019-09-15,3243.0,2086.739146730353,4020.91545452448,3052.3543965474446,False,txn_count
2019-09-16,3081.0,2206.309598049423,4117.196364027608,3146.604920701986,False,txn_count
2019-09-17,1505.0,928.40017805762,2874.730102296446,1879.6248993633608,False,txn_count
2019-09-18,1724.0,585.4316862210583,2499.7638190401644,1507.3351803577611,False,txn_count
2019-09-19,1877.0,808.2111610703713,2616.064134870888,1726.013058177075,False,txn_count
2019-09-20,1858.0,921.994032796054,2760.200141620462,1800.2560712331424,False,txn_count
2019-09-21,2688.0,1606.3584184417605,3357.712613715994,2472.815983090112,False,txn_count
2019-09-22,3238.0,2197.2791281261543,4038.199369519344,3097.900540341847,False,txn_count
2019-09-23,3155.0,2308.308130564504,4150.16652270102,3203.379460471036,False,txn_count
2019-09-24,1449.0,1033.5990869153518,2882.979315212323,1944.292203336672,False,txn_count
2019-09-25,1643.0,543.2109835886746,2495.502477630135,1576.521703795605,False,txn_count
2019-09-26,1894.0,856.2521463044142,2759.612050693121,1796.4062694127217,False,txn_count
2019-09-27,1877.0,985.1217135572024,2820.313296147689,1868.7005699004196,False,txn_count
2019-09-28,2638.0,1576.6216321521408,3489.6913694975706,2536.403966191146,False,txn_count
2019-09-29,3198.0,2278.124791478539,4076.7081768674207,3154.0539256833245,False,txn_count
2019-09-30,3087.0,2292.0736001254136,4218.717320129565,3249.9212112399823,False,txn_count
2019-10-01,1499.0,1039.4341256728237,2867.301063367452,1979.504706019898,False,txn_count
2019-10-02,1734.0,670.550720075029,2542.858780450626,1599.1904260514011,False,txn_count
2019-10-03,1869.0,841.7895698073454,2758.0492868386364,1805.841827666808,False,txn_count
2019-10-04,1863.0,920.3066246134958,2819.9721608691098,1864.7604455185888,False,txn_count
2019-10-05,2744.0,1728.908209552134,3523.997091414566,2519.4803429927592,False,txn_count
2019-10-06,3183.0,2235.6190720874256,4122.777526100364,3125.0499122817187,False,txn_count
2019-10-07,3095.0,2252.180440237239,4140.644106742138,3210.2105977260244,False,txn_count
2019-10-08,1423.0,1035.116307081492,2908.43710642281,1930.8764385107097,False,txn_count
2019-10-09,1670.0,639.424350211986,2482.0307757987985,1543.7794603289278,False,txn_count
2019-10-10,1925.0,936.5589317516708,2694.542489142209,1746.0539842070484,False,txn_count
2019-10-11,1882.0,889.2885114458363,2704.0073954087597,1803.1716302279815,False,txn_count
2019-10-12,2693.0,1499.4629813020017,3405.9166304481605,2458.746076930091,False,txn_count
2019-10-13,3172.0,2144.617621091284,4009.466617502465,3067.806073175943,False,txn_count
2019-10-14,3129.0,2282.4044100670085,4097.446131994862,3158.97405488789,False,txn_count
2019-10-15,1436.0,970.169583938666,2820.052183708474,1887.9487874692245,False,txn_count
2019-10-16,1689.0,596.2208399535422,2491.734576132624,1511.1570206321444,False,txn_count
2019-10-17,1888.0,827.6112432368178,2626.25623670356,1725.3470861268904,False,txn_count
2019-10-18,1849.0,840.0273775759433,2759.3452514937308,1795.5359861974723,False,txn_count
2019-10-19,2684.0,1521.6835483479988,3336.796187822516,2464.828716575993,False,txn_count
2019-10-20,3230.0,2186.9138796059938,3979.502747919062,3087.707735914456,False,txn_count
2019-10-21,2997.0,2266.0842563195347,4217.680965680835,3192.2304128062974,False,txn_count
2019-10-22,1507.0,1000.2391494460056,2864.00306403175,1933.530461701564,False,txn_count
2019-10-23,1710.0,537.2717578825052,2453.556965616686,1567.4896777783508,False,txn_count
2019-10-24,1836.0,889.9144537321422,2751.809887018441,1790.3513659744417,False,txn_count
2019-10-25,1940.0,894.883413015168,2785.9461289662977,1866.6865989223584,False,txn_count
2019-10-26,2749.0,1675.4172591567708,3455.926294284336,2539.231452217788,False,txn_count
2019-10-27,3194.0,2213.5904043872733,4064.930213303219,3162.1927461287755,False,txn_count
2019-10-28,3134.0,2342.947032447695,4207.263949654066,3263.4586499548723,False,txn_count
2019-10-29,1525.0,1086.873437726745,2915.9968548895063,1998.111573249566,False,txn_count
2019-10-30,1663.0,683.0957215264526,2521.025632665448,1622.1073624717362,False,txn_count
2019-10-31,1846.0,858.5321736510608,2785.9051785685574,1831.8928219039035,False,txn_count
2019-11-01,1873.0,939.923170775292,2780.031351353321,1892.372278864062,False,txn_count
2019-11-02,2675.0,1665.7040809586767,3430.1343786600983,2546.7412182107228,False,txn_count
2019-11-03,3252.0,2184.299793119672,4026.219547207943,3149.7844996183526,False,txn_count
2019-11-04,3094.0,2326.196409379341,4188.2500118558655,3230.0756086274105,False,txn_count
2019-11-05,1505.0,925.8886378365416,2820.072795630774,1943.4745703452847,False,txn_count
2019-11-06,1630.0,684.0272064898897,2453.043722135708,1546.787494792995,False,txn_count
2019-11-07,1872.0,828.2636179746013,2605.829202402591,1737.3669865814938,False,txn_count
2019-11-08,1894.0,882.1443056484557,2819.519028710616,1781.0510340858968,False,txn_count
2019-11-09,2702.0,1493.2844785214677,3372.918432592949,2421.972588859769,False,txn_count
2019-11-10,3131.0,2197.766430462116,3921.538018277023,3015.831189405774,False,txn_count
